"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/18/2020","AQS","060550004","3","3.1","ug/m3 LC","13","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/19/2020","AQS","060550004","3","4.1","ug/m3 LC","17","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/20/2020","AQS","060550004","3","3.5","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/21/2020","AQS","060550004","3","5","ug/m3 LC","21","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/22/2020","AQS","060550004","3","4.9","ug/m3 LC","20","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/23/2020","AQS","060550004","3","6","ug/m3 LC","25","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/24/2020","AQS","060550004","3","6.8","ug/m3 LC","28","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/25/2020","AQS","060550004","3","5.7","ug/m3 LC","24","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/26/2020","AQS","060550004","3","6.5","ug/m3 LC","27","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/27/2020","AQS","060550004","3","8.2","ug/m3 LC","34","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/28/2020","AQS","060550004","3","4","ug/m3 LC","17","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/29/2020","AQS","060550004","3","3.7","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/30/2020","AQS","060550004","3","5.1","ug/m3 LC","21","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"05/31/2020","AQS","060550004","3","4.1","ug/m3 LC","17","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/01/2020","AQS","060550004","3","6.8","ug/m3 LC","28","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/02/2020","AQS","060550004","3","7.3","ug/m3 LC","30","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/03/2020","AQS","060550004","3","8.2","ug/m3 LC","34","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/04/2020","AQS","060550004","3","12","ug/m3 LC","50","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/05/2020","AQS","060550004","3","12.8","ug/m3 LC","52","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/06/2020","AQS","060550004","3","5.7","ug/m3 LC","24","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/07/2020","AQS","060550004","3","2.5","ug/m3 LC","10","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/08/2020","AQS","060550004","3","1.7","ug/m3 LC","7","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/09/2020","AQS","060550004","3","2.9","ug/m3 LC","12","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/10/2020","AQS","060550004","3","4.7","ug/m3 LC","20","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/11/2020","AQS","060550004","3","2.4","ug/m3 LC","10","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/12/2020","AQS","060550004","3","4.2","ug/m3 LC","18","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/13/2020","AQS","060550004","3","3","ug/m3 LC","13","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/14/2020","AQS","060550004","3","1.5","ug/m3 LC","6","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/15/2020","AQS","060550004","3","2.8","ug/m3 LC","12","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/16/2020","AQS","060550004","3","3.7","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/17/2020","AQS","060550004","3","2.6","ug/m3 LC","11","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/18/2020","AQS","060550004","3","6.3","ug/m3 LC","26","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/19/2020","AQS","060550004","3","8.7","ug/m3 LC","36","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/20/2020","AQS","060550004","3","5.8","ug/m3 LC","24","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/21/2020","AQS","060550004","3","4.2","ug/m3 LC","18","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/22/2020","AQS","060550004","3","7","ug/m3 LC","29","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/23/2020","AQS","060550004","3","4.7","ug/m3 LC","20","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/24/2020","AQS","060550004","3","5.2","ug/m3 LC","22","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/25/2020","AQS","060550004","3","3.9","ug/m3 LC","16","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/26/2020","AQS","060550004","3","4.8","ug/m3 LC","20","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/27/2020","AQS","060550004","3","6","ug/m3 LC","25","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/28/2020","AQS","060550004","3","11.5","ug/m3 LC","48","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/29/2020","AQS","060550004","3","9.3","ug/m3 LC","39","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"06/30/2020","AQS","060550004","3","10.5","ug/m3 LC","44","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/01/2020","AQS","060550004","3","11.5","ug/m3 LC","48","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/02/2020","AQS","060550004","3","9.8","ug/m3 LC","41","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/03/2020","AQS","060550004","3","8.7","ug/m3 LC","36","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/04/2020","AQS","060550004","3","12.6","ug/m3 LC","52","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/05/2020","AQS","060550004","3","11.1","ug/m3 LC","46","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/06/2020","AQS","060550004","3","7.8","ug/m3 LC","33","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/07/2020","AQS","060550004","3","8.4","ug/m3 LC","35","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/08/2020","AQS","060550004","3","9.5","ug/m3 LC","40","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/09/2020","AQS","060550004","3","12.2","ug/m3 LC","51","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/10/2020","AQS","060550004","3","5.4","ug/m3 LC","23","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/11/2020","AQS","060550004","3","8.4","ug/m3 LC","35","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/12/2020","AQS","060550004","3","8.6","ug/m3 LC","36","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/15/2020","AQS","060550004","3","6.5","ug/m3 LC","27","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/16/2020","AQS","060550004","3","2.8","ug/m3 LC","12","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/17/2020","AQS","060550004","3","3.7","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/18/2020","AQS","060550004","3","3.4","ug/m3 LC","14","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/19/2020","AQS","060550004","3","3.7","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/20/2020","AQS","060550004","3","1.8","ug/m3 LC","8","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/21/2020","AQS","060550004","3","1.6","ug/m3 LC","7","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/24/2020","AQS","060550004","3","7.3","ug/m3 LC","30","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/25/2020","AQS","060550004","3","8.3","ug/m3 LC","35","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/26/2020","AQS","060550004","3","6.5","ug/m3 LC","27","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/27/2020","AQS","060550004","3","3.1","ug/m3 LC","13","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/28/2020","AQS","060550004","3","2.5","ug/m3 LC","10","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/29/2020","AQS","060550004","3","3.6","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/30/2020","AQS","060550004","3","4","ug/m3 LC","17","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"07/31/2020","AQS","060550004","3","4.9","ug/m3 LC","20","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/01/2020","AQS","060550004","3","3.2","ug/m3 LC","13","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/02/2020","AQS","060550004","3","4.2","ug/m3 LC","18","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/03/2020","AQS","060550004","3","5.7","ug/m3 LC","24","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/04/2020","AQS","060550004","3","6.4","ug/m3 LC","27","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/05/2020","AQS","060550004","3","7.6","ug/m3 LC","32","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/06/2020","AQS","060550004","3","6.1","ug/m3 LC","25","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/07/2020","AQS","060550004","3","9.7","ug/m3 LC","40","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/08/2020","AQS","060550004","3","8.1","ug/m3 LC","34","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/09/2020","AQS","060550004","3","7.9","ug/m3 LC","33","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/10/2020","AQS","060550004","3","5.3","ug/m3 LC","22","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/11/2020","AQS","060550004","3","4","ug/m3 LC","17","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/12/2020","AQS","060550004","3","3.3","ug/m3 LC","14","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/13/2020","AQS","060550004","3","7.2","ug/m3 LC","30","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/14/2020","AQS","060550004","3","5.5","ug/m3 LC","23","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/15/2020","AQS","060550004","3","7.4","ug/m3 LC","31","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/16/2020","AQS","060550004","3","7.7","ug/m3 LC","32","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/17/2020","AQS","060550004","3","5.6","ug/m3 LC","23","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/18/2020","AQS","060550004","3","9.4","ug/m3 LC","39","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/19/2020","AQS","060550004","3","16.1","ug/m3 LC","59","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/20/2020","AQS","060550004","3","11.2","ug/m3 LC","47","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/21/2020","AQS","060550004","3","16.4","ug/m3 LC","60","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/22/2020","AQS","060550004","3","42.7","ug/m3 LC","119","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/23/2020","AQS","060550004","3","51.2","ug/m3 LC","140","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/24/2020","AQS","060550004","3","46.3","ug/m3 LC","128","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/25/2020","AQS","060550004","3","38.5","ug/m3 LC","108","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/26/2020","AQS","060550004","3","16.8","ug/m3 LC","61","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/27/2020","AQS","060550004","3","12","ug/m3 LC","50","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/28/2020","AQS","060550004","3","18.4","ug/m3 LC","64","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/29/2020","AQS","060550004","3","23.5","ug/m3 LC","75","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/30/2020","AQS","060550004","3","43.5","ug/m3 LC","121","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"08/31/2020","AQS","060550004","3","34","ug/m3 LC","97","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/01/2020","AirNow","060550004","3","14.5","ug/m3 LC","56","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/02/2020","AirNow","060550004","3","7.5","ug/m3 LC","31","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/03/2020","AirNow","060550004","3","6.2","ug/m3 LC","26","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/04/2020","AirNow","060550004","3","16","ug/m3 LC","59","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/05/2020","AirNow","060550004","3","19.6","ug/m3 LC","67","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/06/2020","AirNow","060550004","3","27.3","ug/m3 LC","83","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/07/2020","AirNow","060550004","3","18.7","ug/m3 LC","65","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/08/2020","AirNow","060550004","3","27.9","ug/m3 LC","84","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/09/2020","AirNow","060550004","3","27.1","ug/m3 LC","83","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/10/2020","AirNow","060550004","3","56.8","ug/m3 LC","152","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/11/2020","AirNow","060550004","3","82.1","ug/m3 LC","165","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/12/2020","AirNow","060550004","3","91.7","ug/m3 LC","170","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/13/2020","AirNow","060550004","3","50","ug/m3 LC","137","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/14/2020","AirNow","060550004","3","45","ug/m3 LC","124","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/15/2020","AirNow","060550004","3","28.8","ug/m3 LC","86","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/16/2020","AirNow","060550004","3","4.7","ug/m3 LC","20","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/17/2020","AirNow","060550004","3","3.6","ug/m3 LC","15","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/18/2020","AirNow","060550004","3","6.9","ug/m3 LC","29","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/19/2020","AirNow","060550004","3","10.2","ug/m3 LC","43","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/20/2020","AirNow","060550004","3","20.2","ug/m3 LC","68","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/21/2020","AirNow","060550004","3","20.2","ug/m3 LC","68","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/22/2020","AirNow","060550004","3","5.2","ug/m3 LC","22","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/23/2020","AirNow","060550004","3","2.7","ug/m3 LC","11","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/24/2020","AirNow","060550004","3","3.9","ug/m3 LC","16","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/25/2020","AirNow","060550004","3","7.3","ug/m3 LC","30","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/26/2020","AirNow","060550004","3","5.4","ug/m3 LC","23","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/27/2020","AirNow","060550004","3","11.6","ug/m3 LC","48","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/28/2020","AirNow","060550004","3","17.3","ug/m3 LC","62","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/29/2020","AirNow","060550004","3","15","ug/m3 LC","57","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"09/30/2020","AirNow","060550004","3","55.7","ug/m3 LC","151","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/01/2020","AirNow","060550004","3","112.8","ug/m3 LC","181","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/02/2020","AirNow","060550004","3","145.4","ug/m3 LC","197","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/03/2020","AirNow","060550004","3","54.2","ug/m3 LC","147","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/04/2020","AirNow","060550004","3","11.8","ug/m3 LC","49","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/05/2020","AirNow","060550004","3","23.4","ug/m3 LC","75","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
"10/06/2020","AirNow","060550004","3","20","ug/m3 LC","68","Napa Valley College","1","100.0000","88101","PM2.5 - Local Conditions","34900","Napa, CA","06","California","055","Napa","38.2788490009178","-122.275024"
